round_number,duel_id,timestamp,oliver_guess,viggo_guess,us_score,best_opponent_guess,opponent_score,country_code,round_location,state
1,16538c98-ea84-40ea-8c87-f6c860ee902e,2024-10-04 17:07:34,"-29.40302947455294, 30.506203086627004","-33.399254048420616, 24.839078773502774",3642,"-33.96278278838251, 19.099972082615782",4859,za,"-34.049485770385246, 18.532343943493444",NM
2,16538c98-ea84-40ea-8c87-f6c860ee902e,2024-10-04 17:07:34,"-21.601442938357234, -47.50984779575009","6.314794110205509, -73.32045491298672",3918,"9.855627705229322, -75.10381047627462",3271,co,"2.7828041923984452, -75.34497508364132",NM
3,16538c98-ea84-40ea-8c87-f6c860ee902e,2024-10-04 17:07:34,"44.80186822564159, -92.31431650962749","37.142800003703805, -91.10609454395485",3012,"42.32313541236346, -96.91628158579186",2431,ca,"43.861086401344274, -80.56303545172892",NM
4,16538c98-ea84-40ea-8c87-f6c860ee902e,2024-10-04 17:07:34,"35.44249951857931, 137.0416744898806","33.56455177577907, 131.91830811603865",4774,"34.30608721165976, 131.57238791060163",3950,jp,"34.98839704170875, 136.27807900842683",NM
5,16538c98-ea84-40ea-8c87-f6c860ee902e,2024-10-04 17:07:34,"-31.070549854381497, 120.12842587507834","-25.401221099900553, 28.778596887728483",2820,"-28.027344686061568, 30.97429164611138",2959,za,"-33.58039827815122, 23.101669388939182",NM
6,16538c98-ea84-40ea-8c87-f6c860ee902e,2024-10-04 17:07:34,"27.872401101738895, 77.45389928294408","9.268371079797399, 6.3256644196628375",4811,"27.84762607610375, 79.17652574953385",4555,in,"28.50596343138421, 77.57964601585778",NM
7,16538c98-ea84-40ea-8c87-f6c860ee902e,2024-10-04 17:07:34,"52.17082685361622, 5.289922068411701","55.92084897943828, 9.657667604889125",4196,"53.89371112035116, 11.478441545586588",4777,de,"53.1458988985213, 11.244957096494993",NM
8,16538c98-ea84-40ea-8c87-f6c860ee902e,2024-10-04 17:07:34,"54.51933413369328, 42.81818323699207","53.28033247618953, 86.58472531333906",3602,"56.31116406382918, 30.156842219289306",3723,ru,"52.1276122132218, 34.57765598580885",NM
9,16538c98-ea84-40ea-8c87-f6c860ee902e,2024-10-04 17:07:34,"-19.702886933159142, -46.69381970730679","6.12578218925836, -73.65111204548222",0,"-18.7036524184829, -46.481916925264485",0,ph,"6.512058651438393, 124.42985132613578",NM
10,16538c98-ea84-40ea-8c87-f6c860ee902e,2024-10-04 17:07:34,"-11.672219971495652, -69.95452660682483","11.244084974485816, 122.56455520101485",4158,"9.483259840896427, -75.02164296110666",0,ph,"11.290128831913535, 119.42855497160024",NM
1,dcb2bf17-2dd4-4176-95ba-7312ba42cde1,2024-10-04 16:53:14,"34.11304125275034, -81.0770548127937","31.535401157095542, -88.03918968317113",4671,"31.936812083982943, -86.35447769195768",4583,us,"30.669317734888974, -87.18074349153133",NMPZ
2,dcb2bf17-2dd4-4176-95ba-7312ba42cde1,2024-10-04 16:53:14,"-6.688723222873952, 108.1408821462525","9.775770544669042, 124.3448676852539",4361,"10.77943880137544, 123.28983172603562",4754,ph,"11.424035146930756, 122.73955335375558",NMPZ
3,dcb2bf17-2dd4-4176-95ba-7312ba42cde1,2024-10-04 16:53:14,"67.19580977733422, 15.232394509540823","60.14723923215655, 9.04995223560022",4073,"66.04529593898769, 13.513533074525359",3760,no,"69.83133153633493, 21.190018237877737",NMPZ
4,dcb2bf17-2dd4-4176-95ba-7312ba42cde1,2024-10-04 16:53:14,"23.503811222948606, 90.62601405004715","24.441646783380477, 89.43443166161897",4599,"14.5410653766923, 100.38272177490427",2293,bd,"22.52381819942989, 89.54937045239066",NMPZ
5,dcb2bf17-2dd4-4176-95ba-7312ba42cde1,2024-10-04 16:53:14,"-6.6771776612287805, 108.0779987749926","14.329032825069485, 100.70846211038996",4287,"14.826240516259734, 100.2138189130283",4422,th,"16.871839021830993, 100.34537115020036",NMPZ
6,dcb2bf17-2dd4-4176-95ba-7312ba42cde1,2024-10-04 16:53:14,"-15.902246522179363, 137.04014366533147","55.947760037370934, 50.73145115810649",234,"42.9935632820816, 131.83956671616147",4982,ru,"42.989002782193275, 131.75690893137667",NMPZ
1,b96860be-4e23-479c-a320-470f7a616a54,2024-10-04 16:46:06,"36.26706945732386, 138.9718269533822","34.675373759530714, 133.05877271823954",4549,"35.08496833333857, 134.6832511620156",4268,jp,"33.17472479555111, 132.48307190748034",NMPZ
2,b96860be-4e23-479c-a320-470f7a616a54,2024-10-04 16:46:06,"49.47562602428176, 16.301909804761166","46.10218144972469, 24.58711256240548",4821,"45.595499572167974, 17.97625673546079",3828,cz,"49.70731571597385, 15.43335760522586",NMPZ
3,b96860be-4e23-479c-a320-470f7a616a54,2024-10-04 16:46:06,"37.68702914355716, -81.84264988723623","-27.429181476213095, 28.459356316319997",7,"42.437928161148996, 12.866897357320326",0,nz,"-35.12015951059247, 173.55500298496125",NMPZ
4,b96860be-4e23-479c-a320-470f7a616a54,2024-10-04 16:46:06,"20.128516360239946, -99.87610454343789","9.210346809714471, -74.78559771760071",3123,"18.159184909736773, -97.2065625355552",3743,mx,"16.9729533377758, -92.29577743135428",NMPZ
5,b96860be-4e23-479c-a320-470f7a616a54,2024-10-04 16:46:06,"44.38003548027195, 25.773028568823204","46.156661950382876, 2.075296003648117",4409,"40.892272375709055, 16.873958021602714",3067,bg,"42.71831555745604, 27.53804716482853",NMPZ
6,b96860be-4e23-479c-a320-470f7a616a54,2024-10-04 16:46:06,"45.73696222753554, -117.5966096438336","40.86360657717698, -110.67801359562435",3863,"45.09497477835994, -117.9282861556956",3751,us,"47.24005002032397, -111.74000808734458",NMPZ
7,b96860be-4e23-479c-a320-470f7a616a54,2024-10-04 16:46:06,"-13.05227763110329, -74.18532600479918","-28.06734823278278, -66.17366117283242",3409,"-32.68903978714672, -71.21663544862439",1103,pe,"-8.470069722972779, -78.71313100326958",NMPZ
1,e2d8d0c1-7235-4a09-a856-de3016590b24,2024-10-04 16:34:52,"46.5734942829206, 15.814735654393045","47.077756712076884, 20.419747151898466",4267,"52.995399770173385, 17.155479116762194",3953,cz,"49.21155528296406, 15.531808760946184",NM
2,e2d8d0c1-7235-4a09-a856-de3016590b24,2024-10-04 16:34:52,"-25.086935235528152, 28.508507314892125","-22.38899294592703, 24.828021358446072",4474,"-23.560327796971592, 28.750669850239372",4104,bw,"-24.207675076367543, 25.221101206548123",NM
3,e2d8d0c1-7235-4a09-a856-de3016590b24,2024-10-04 16:34:52,"2.69902087084132, 113.20974909577082","5.442824439552823, 116.12875121448036",4565,"3.8389852680421717, 102.6290173576908",2853,my,"2.0642234145485556, 111.82856996312763",NM
4,e2d8d0c1-7235-4a09-a856-de3016590b24,2024-10-04 16:34:52,"-21.280300191483022, -49.063118860777514","14.310466743976278, 100.03487186212081",4166,"13.368174451872969, 103.072894638429",4195,th,"16.236653562893718, 102.47443768153182",NM
5,e2d8d0c1-7235-4a09-a856-de3016590b24,2024-10-04 16:34:52,"8.147843895223955, -81.01320415803515","8.9543217707857, -79.8944482697216",4870,"10.677010831102608, 123.9538718970757",1,pa,"8.29076908589879, -80.5943158426037",NM
1,dc6b6d7e-5144-4dbb-ac70-ffda7ce043a8,2024-10-04 16:28:32,"28.453315575021147, -81.40343961318547","32.146560968368775, -88.35499824422848",4653,"-39.782316684425645, 175.8279444992813",4,us,"29.463883119401213, -82.14479596185761",NMPZ
2,dc6b6d7e-5144-4dbb-ac70-ffda7ce043a8,2024-10-04 16:28:32,"-11.90704808489247, -45.16926414572616","-7.848288229630572, -38.88324116226393",2563,"-17.211547018094006, -54.69981871997846",3737,br,"-12.698824270528549, -56.547077272568536",NMPZ
3,dc6b6d7e-5144-4dbb-ac70-ffda7ce043a8,2024-10-04 16:28:32,"35.91467029500622, 138.30454898157322","35.00597546046982, 133.21796735512712",4779,"35.246864381457954, 137.06784324943004",4306,jp,"34.75677229200851, 134.0870517546443",NMPZ
4,dc6b6d7e-5144-4dbb-ac70-ffda7ce043a8,2024-10-04 16:28:32,"57.13396087500417, 14.103923267089526",,4917,"58.36644867902497, 22.708706125966582",3812,se,"57.05804323592138, 14.595310742220162",NMPZ
1,8dab5480-c530-42b6-bcbb-a76f0fbebe50,2024-10-04 16:25:29,"-24.92954630356191, -50.43136259320289","-20.138046993929308, -43.247863845741485",490,"6.030555326730469, -74.18214808033716",4662,co,"6.784350518883792, -73.28407604111663",NMPZ
2,8dab5480-c530-42b6-bcbb-a76f0fbebe50,2024-10-04 16:25:29,"-37.225039863504435, -72.49133781526405","-27.23576932180937, 27.321076912626037",2646,"-33.08297317222366, -64.29445276783716",4131,ar,"-33.138463560636005, -60.49671232211455",NMPZ
3,8dab5480-c530-42b6-bcbb-a76f0fbebe50,2024-10-04 16:25:29,"68.34892028100865, 17.284604784981337","60.44420119091437, 8.124739794540291",4676,"69.625068172578, 20.869966407794774",4247,no,"68.28827171721508, 14.265803326721418",NMPZ
4,8dab5480-c530-42b6-bcbb-a76f0fbebe50,2024-10-04 16:25:29,"44.76841497030144, 24.254327594123726","45.80117314867453, 27.139219331806412",4617,"45.135019322524926, 26.540508169662836",4356,ro,"45.98670017503705, 23.49311813481564",NMPZ
5,8dab5480-c530-42b6-bcbb-a76f0fbebe50,2024-10-04 16:25:29,"24.04939940262775, 89.426212566493","23.444412933274585, 90.67066066015585",4681,"24.054150364008265, 90.37410635262272",4567,bd,"22.609635426667847, 89.89474532602779",NMPZ
6,8dab5480-c530-42b6-bcbb-a76f0fbebe50,2024-10-04 16:25:29,"49.918930463807534, 14.979876737627507","46.99699523236189, 19.31486692786125",4625,"45.95304015629121, 21.215162797568002",4290,hu,"46.45347324811166, 17.59449054868924",NMPZ
7,8dab5480-c530-42b6-bcbb-a76f0fbebe50,2024-10-04 16:25:29,"2.277869766614369, 103.15493707286994","3.052054896822218, 113.00500325848931",1125,"-2.1997822959319175, 103.08457847337083",887,bd,"23.770248980743904, 90.21090414391804",NMPZ
8,8dab5480-c530-42b6-bcbb-a76f0fbebe50,2024-10-04 16:25:29,"5.976791607435328, -74.77833096020538","17.408914729062932, -95.2961857100416",1,"-2.2037507485471286, 121.26984460415866",400,bd,"25.78352990413498, 88.7601707698935",NMPZ
1,88381cd0-61ba-44c6-801e-330c5b355a36,2024-10-04 16:13:22,"13.403498048253692, 121.96710624642688","9.827885365363581, 124.1110270965548",4289,"10.664035174141324, 122.9508796612683",3610,ph,"15.93521649465657, 121.59726744311014",NM
2,88381cd0-61ba-44c6-801e-330c5b355a36,2024-10-04 16:13:22,"55.846571790813314, 50.552021595841275","56.3914753190669, 72.13597938457407",3745,"58.225665635388594, 34.565258123439044",3598,ru,"54.766835673738264, 42.29513105447448",NM
3,88381cd0-61ba-44c6-801e-330c5b355a36,2024-10-04 16:13:22,"50.086723344369474, 26.44822141340965","48.77830942262346, 31.20149814736828",4371,"56.7936150471378, 25.499728104134885",3455,ua,"51.11516863533373, 29.588284785526533",NM
4,88381cd0-61ba-44c6-801e-330c5b355a36,2024-10-04 16:13:22,"54.68861301307783, 44.58797626791053","57.281499127448996, 64.19373294520976",2980,"57.80439273653222, 33.82352190707523",2449,ru,"46.53420829910108, 40.11299887594635",NM
5,88381cd0-61ba-44c6-801e-330c5b355a36,2024-10-04 16:13:22,"0.7570774166972143, 35.26188041381576","-0.6241789218058823, 35.63613506090255",4502,"-0.6431156837369946, 36.48845751367482",4727,ke,"-1.0536093, 37.3310217",NM
6,88381cd0-61ba-44c6-801e-330c5b355a36,2024-10-04 16:13:22,"34.79835561217445, 135.62141621329474","34.731727131142655, 133.257728226233",4053,"35.138200689571285, 135.91305313379894",3608,jp,"32.09674816988914, 130.49510181366605",NM
7,88381cd0-61ba-44c6-801e-330c5b355a36,2024-10-04 16:13:22,"-7.3552962876693275, 110.3070693796173","-3.156192612114275, 104.12684588163594",2738,"-5.3840767250503205, 119.74824529331809",4833,id,"-4.954193501799233, 120.1162968197952",NM
8,88381cd0-61ba-44c6-801e-330c5b355a36,2024-10-04 16:13:22,"-6.626039505486122, 107.93797659081922","14.072946516378304, 100.58336547396735",1454,"7.8555995003122785, 80.59218283266205",4905,lk,"8.15023919948945, 80.46345583878949",NM
1,0a9f1890-a787-43ed-a72a-f67684ba988a,2024-10-04 16:06:05,"-15.53670179949469, -55.81864024806018","-20.018071963094968, -47.6693391911803",4368,"-10.456356718863056, -43.43269614834003",2408,br,"-20.958174929562986, -49.85317858555827",NM
2,0a9f1890-a787-43ed-a72a-f67684ba988a,2024-10-04 16:06:05,"41.46603630392565, -92.54466185720668","33.809999124605184, -100.32411388221506",4246,"43.173077236281316, -97.01016063216473",4588,us,"43.45072915282461, -95.07744944143008",NM
3,0a9f1890-a787-43ed-a72a-f67684ba988a,2024-10-04 16:06:05,"14.770136225919826, 100.84256392184611","11.24244425466823, 122.71661258351568",4594,"9.848944285327429, 122.92467807882647",4981,ph,"9.836332362897775, 122.86183156435493",NM
4,0a9f1890-a787-43ed-a72a-f67684ba988a,2024-10-04 16:06:05,"46.61391879647002, -94.89955805308246","46.52292566602415, -81.5910387950466",3940,"37.35708527307496, -82.72841258940448",2915,ca,"44.97004943683823, -76.34976699582975",NM
5,0a9f1890-a787-43ed-a72a-f67684ba988a,2024-10-04 16:06:05,"-4.440879454472607, 110.55014886909706","13.980604655120786, 100.21082074543695",4402,"-7.648633033811074, 112.07962346075195",4520,id,"-6.549179758733013, 110.79605119309821",NM
6,0a9f1890-a787-43ed-a72a-f67684ba988a,2024-10-04 16:06:05,"49.94022333765989, -121.45832003276641","53.795314117712, -122.64785461272223",4527,"47.54767807194901, -121.11174962451112",3945,ca,"51.47634637019084, -120.4804020668057",NM
7,0a9f1890-a787-43ed-a72a-f67684ba988a,2024-10-04 16:06:05,"33.87904364150509, -81.25693169115566","31.422350543891802, -86.18856198322314",4853,"34.42925297559397, -80.5122573135862",4620,us,"33.634259327623624, -81.7784366389373",NM
8,0a9f1890-a787-43ed-a72a-f67684ba988a,2024-10-04 16:06:05,"-28.949210685953204, -61.406710558709534","-36.04362522467662, -60.190884699881266",4487,"-35.33294182386952, -61.32529592550503",3794,ar,"-30.735433129884118, -61.113740989108784",NM
1,231ba7e5-f42b-4373-90c3-e567d074ff22,2024-10-04 15:54:28,"64.91335517317415, 13.090399591471815","60.58419131130018, 8.93740563503012",4347,"59.57029493036774, 8.613551118201425",4549,no,"58.82151387872815, 5.907498377650833",NMPZ
2,231ba7e5-f42b-4373-90c3-e567d074ff22,2024-10-04 15:54:28,"43.89575593865021, -89.67581417409039","38.10303921950263, -92.82301913690237",3535,"43.502844800891644, -89.84772570982511",3507,ca,"43.520981699275396, -81.69307134036588",NMPZ
3,231ba7e5-f42b-4373-90c3-e567d074ff22,2024-10-04 15:54:28,"38.56886097939191, -2.95016615842588","38.52944459617392, 33.31953625627872",4667,"39.46184929291303, -2.751796216578526",4863,es,"39.68793275493564, -3.2787459815797284",NMPZ
4,231ba7e5-f42b-4373-90c3-e567d074ff22,2024-10-04 15:54:28,"54.44484041107376, 52.34082828230239","49.75196356777444, 44.61888232197649",1702,"44.33101327818589, 75.41076659283195",4500,kz,"43.08080612019246, 73.70241317861725",NMPZ
5,231ba7e5-f42b-4373-90c3-e567d074ff22,2024-10-04 15:54:28,"57.55890824477268, 43.64119452244512","57.16714605457188, 25.579775012312872",150,"18.597784458978282, -97.42479059362044",724,ca,"45.907743973157494, -76.73246787561166",NMPZ
6,231ba7e5-f42b-4373-90c3-e567d074ff22,2024-10-04 15:54:28,"2.79891560912958, 113.44575585463515","4.334008244806728, 101.2988187442755",1,"6.151907317696087, 119.97761976797732",1,mx,"17.94094136282234, -88.87806558110415",NMPZ
7,231ba7e5-f42b-4373-90c3-e567d074ff22,2024-10-04 15:54:28,"52.167272977992106, 142.68446168866492","48.87745943075595, 142.75368083389512",171,"48.956799741386554, 142.5641867972526",146,ru,"59.444833833113734, 29.137360013754908",NMPZ
8,231ba7e5-f42b-4373-90c3-e567d074ff22,2024-10-04 15:54:28,"-35.8367742299758, 148.24727355760243","-24.80165966577891, 148.62454845796236",4415,"-31.52657388653178, 146.34618780067262",3819,au,"-34.58546862226457, 150.27380576745253",NMPZ
9,231ba7e5-f42b-4373-90c3-e567d074ff22,2024-10-04 15:54:28,"18.516849102215968, 99.82439504917937","13.253052397718767, 102.01041216311059",4892,"14.810113712277074, 100.04066684591211",4063,th,"18.23998261366917, 99.57559034991561",NMPZ
10,231ba7e5-f42b-4373-90c3-e567d074ff22,2024-10-04 15:54:28,"47.74597458638901, 1.9550430995994272","44.49088551337798, 10.825646584233368",4292,"57.156263547196176, -3.7467724440630934",2510,fr,"47.176771398465895, 5.62313500400451",NMPZ
1,6afff35d-58d8-44aa-a2a8-c576e59d8b57,2024-10-04 15:45:14,"-31.993051080439457, -67.13247227706188","-27.103485191138063, -62.21910955581449",3306,"-34.64863282037634, -60.78716153963109",4165,ar,"-37.50838960897535, -62.08975573644244",NMPZ
2,6afff35d-58d8-44aa-a2a8-c576e59d8b57,2024-10-04 15:45:14,"48.29551714250392, 0.9462000341771848","50.51355656563255, 6.583820565553586",3407,"55.97760097292018, 9.742237502804135",4818,dk,"56.57613639563589, 10.029674411578101",NMPZ
3,6afff35d-58d8-44aa-a2a8-c576e59d8b57,2024-10-04 15:45:14,"-2.8296120451002222, 104.21921505556038","-5.936632120869579, 116.0911513165474",3459,"-2.324823324331652, 102.37339066795687",1775,id,"-0.8828683266793147, 119.58992686269328",NMPZ
4,6afff35d-58d8-44aa-a2a8-c576e59d8b57,2024-10-04 15:45:14,"43.9309521096551, 11.844377206655485","41.42971466008062, -0.8279865888029558",4683,"43.16998563531898, 11.541013399167163",4635,it,"44.08716612079811, 10.339858716760228",NMPZ
5,6afff35d-58d8-44aa-a2a8-c576e59d8b57,2024-10-04 15:45:14,"54.87469686694897, -2.524852227829295","53.223118115681594, -7.993356013675325",3441,"44.43554187253661, 15.330167109124408",1937,no,"59.15337441318323, 5.810435682153329",NMPZ
6,6afff35d-58d8-44aa-a2a8-c576e59d8b57,2024-10-04 15:45:14,"14.362021516478277, 100.69271680546508","20.43420647035378, -99.6510441667756",4052,"20.81473720920287, -101.16975272422212",1,th,"16.53668950283328, 103.54639357646485",NMPZ
1,6003bfae-6748-4e32-9a99-b01e8b2e1527,2024-10-04 15:39:45,"-4.315326263141719, 104.62467553930401","5.762590498390716, 117.0855004496389",83,"-39.211190623737984, 175.40922932120728",4347,nz,"-36.99374773313853, 174.4855278562996",NMPZ
2,6003bfae-6748-4e32-9a99-b01e8b2e1527,2024-10-04 15:39:45,"32.08753702413394, 34.82105247312183","32.787554229156434, 35.047331756846695",4697,"31.772852663562162, 35.06737556763498",4791,il,"31.060240461696395, 35.03317753386133",NMPZ
3,6003bfae-6748-4e32-9a99-b01e8b2e1527,2024-10-04 15:39:45,"54.22173081714822, 23.299751623252355","56.83597747738418, 25.145258292502607",4856,"56.67170130230539, 26.458568233601802",4880,lv,"56.499830950747246, 25.79139780357679",NMPZ
4,6003bfae-6748-4e32-9a99-b01e8b2e1527,2024-10-04 15:39:45,"49.9331180470743, 15.192076570810018","48.656345266069124, 3.3981290723857382",2986,"57.76649660587873, 15.453435197562584",4506,se,"58.36888859044368, 12.37906115202534",NMPZ
5,6003bfae-6748-4e32-9a99-b01e8b2e1527,2024-10-04 15:39:45,"-26.78072440433668, 28.080766349022344","-17.65102336028141, -49.25811917426925",741,"-40.53177066702087, 175.74607726315185",51,cl,"-41.84332040524137, -73.48097310626152",NMPZ
6,6003bfae-6748-4e32-9a99-b01e8b2e1527,2024-10-04 15:39:45,"39.84551169798542, -88.08446149567024","34.974896917273455, -94.67244555453853",3000,"49.80631271097886, -100.07048808760901",3804,us,"46.28213021108791, -95.73843201194235",NMPZ
1,6ca2c018-1493-4e11-9e4a-9401ec67d3a2,2024-10-04 15:34:36,"39.19276135750855, 29.95153391968983","40.305791735079225, 35.90964278467568",4764,"46.18024436785642, 9.028173103041581",1899,tr,"39.18506629104034, 28.91348536475406",NMPZ
2,6ca2c018-1493-4e11-9e4a-9401ec67d3a2,2024-10-04 15:34:36,"21.859138531618093, 80.47785790785096","16.27145314392795, 77.17761844745657",2678,"-3.894727461672589, 102.54780857917923",741,in,"25.897854519847208, 90.97502016042235",NMPZ
3,6ca2c018-1493-4e11-9e4a-9401ec67d3a2,2024-10-04 15:34:36,"-4.6254892913179875, 105.41638102064707","11.379201263857913, 122.5268931551281",1472,"-2.4891203886429345, 102.65171588349307",1744,th,"14.603760729767123, 98.5741462503935",NMPZ
4,6ca2c018-1493-4e11-9e4a-9401ec67d3a2,2024-10-04 15:34:36,"-1.9215680259211254, 115.1074031412046","-3.469285645479881, -60.11967832185673",1812,"-7.331277313449135, 109.57604212515503",2037,id,"3.2830041406420443, 98.99312342129137",NMPZ
